ResponseId,UserLanguage,Q2_1,Q2_2,Q3,Q4,Q15,Q16,Q17,Q18,Q18_4_TEXT,Q19,Q19_4_TEXT,Q5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_11_TEXT,Q20,Q7,Q7_10_TEXT,Q12,Q13,Q14,Q21
R_2zHBTgkMSJsLorc,ES-ES,Greater Houston Area,Hardy,,2nd Grade,Less than 1 year,Hispanic/Latino,,Single family in the home,,Myself,,"Less than $25,000",1,2,4,5,6,7,9,3,8,10,11,,Es una buena escuela reciben buena educacion y los preparan para la universidad,"Strong academic performance of students,Commitment to college readiness,Individualized learning experience for students,High-quality teaching staff,Extracurricular opportunities for students,Social emotional learning and growth,Convenient location/Proximity to home or work,Commitment to school safety and security",,Que me hablen en español xk noce ingles,Enseñandole y teniendole pasiencia xk es un niño especial,Que los inscriban recibiran buena educaciony seguridad,No todo muy bien 
R_1LiKFgYUTarbwjI,EN,Greater Houston Area,Lake Houston,,6th Grade,Less than 1 year,Hispanic/Latino,White,Single family in the home,,Myself,,"$100,000 - $149,999",2,7,8,10,5,6,9,1,3,4,11,,Safety and security ,"Commitment to college readiness,Relationship with teachers/staff,Commitment to school safety and security",,,,"Better than public school, safer and I feel more at ease ",
R_3MJwkXtPHPjkEYj,EN,Rio Grande Valley,McAllen,,7th Grade,3-4 years,Non Hispanic or Latino,White,Single family in the home,,Myself,,"$75,000 - $99,999",4,5,1,6,7,9,2,8,10,3,11,,We wanted our son to be in an environment where learning and preparing for college was a priority.,"Strong academic performance of students,Commitment to college readiness,Convenient location/Proximity to home or work",,Better communication with teachers.,Have teachers better communicate their expectations to the student and the parents.,I would recommend Idea.,I would like for the teachers to spend more time teaching the material and less time convincing the students that they are victims of racial discrimination.
R_3NxKNpysCW5QQ2B,EN,Rio Grande Valley,Harlingen,,6th Grade,Less than 1 year,Hispanic/Latino,White,Single family in the home,,My spouse or student's other parent/guardian/step-parent,,"Less than $25,000",9,4,2,6,5,7,8,1,3,10,11,,,Commitment to college readiness,,More help for the students when having trouble with school work ,More tutoring and one on one help,,
R_a9MwGDSDM2Z9lmh,EN,El Paso,Rio Vista,,"5th Grade,8th Grade,9th Grade",Less than 1 year,Hispanic/Latino,,Single family in the home,,Myself,,"Less than $25,000",5,4,2,7,3,8,9,1,6,10,11,,Quality and excellence,"Strong academic performance of students,Individualized learning experience for students,High-quality teaching staff,Social emotional learning and growth",,Better meals in cafeteria,,Its a good option,
R_CdXQNd5uIYaMMh3,EN,Permian Basin,Yukon,,1st Grade,1-2 years,,White,Single family in the home,,Myself,,"$100,000 - $149,999",,,,,,,,,,,,,Head amazing things about their curriculum ,"Strong academic performance of students,Individualized learning experience for students,High-quality teaching staff",,"Release time for the walkers in the afternoon, 4:05 sometimes longer than that. That’s way too late in my opinion",Better release times ,"It’s a great school, teachers and staff are great",
R_2E45genFJk34eDs,ES-ES,San Antonio,Robinson,,1st Grade,5+ years,Hispanic/Latino,,Single family in the home,,Myself,,"$50,000 - $74,999",11,5,3,8,2,7,6,1,4,9,10,,Un ambiente amigable!,"Individualized learning experience for students,High-quality teaching staff,Social emotional learning and growth,Convenient location/Proximity to home or work,Relationship with teachers/staff,Commitment to school safety and security",,Manteniendo comunicación con los padres,Educación individualizada ,Que Idea es una muy buena escuela!,Son muy amigables y dedicados a su trabajo y a los niños!
R_3rFWITH6TWrnyRn,ES-ES,Rio Grande Valley,McAllen,Fátima Alondra Huesca Diaz y Jacob Isaac Huesca-Diaz,12th Grade,5+ years,Hispanic/Latino,White,Single family in the home,,"Myself,The student",,"$25,000 - $49,999",3,6,7,11,8,9,5,1,4,2,10,,"Por todo lo anterior seguridad, cultura universitaria, ayuda individualizada , asociación familiar ","Strong academic performance of students,Commitment to college readiness,Individualized learning experience for students,High-quality teaching staff,Extracurricular opportunities for students,Social emotional learning and growth,Convenient location/Proximity to home or work,Relationship with teachers/staff,Commitment to school safety and security",,"En no solo animar a los estudiantes a irse a la Universidad fuera de aquí, pues aquí tenemos muy buenas escuelas cómo UTRGV o STC no todos los estudiantes pueden o están capacitados económicamente o emocionalmente para estudiar una carrera universitaria y cuando hacen tantísimo énfasis ustedes de que se vayan y se vayan a estudiar fuera sin animarlos a qué también pueden estudiar aquí. Muchos padres piensan cómo yo . ",Apoyándolo y animándolo a que también puede estudiar aquí en UTRGV  o STC no quitarle importancia pues eso desanima.,"Que son una muy buena escuela porque los imponen desde pequeños a vestir de una manera correcta, por la cero tolerancia al bully, por la ayuda individual, cero tolerancia a drogas , por apoyo al deporte , ",Son una muy buena escuela. Muchas Gracias por todo lo que han apoyado a mis hijos desde kinder
R_1gTQB1Zc2b95B8r,EN,Tarrant County,Edgecliff,,"2nd Grade,4th Grade",1-2 years,Hispanic/Latino,,Single family in the home,,Myself,,"$50,000 - $74,999",3,2,4,9,1,10,7,6,5,8,11,,It was near my house ,"Strong academic performance of students,Social emotional learning and growth,Relationship with teachers/staff,Commitment to school safety and security",,,,Good school. ,
R_tLOfGxLPj8ppJAd,ES-ES,Rio Grande Valley,Pharr,,"1st Grade,5th Grade",5+ years,Hispanic/Latino,White,Single family in the home,,Myself,,"$50,000 - $74,999",,,,,,,,,,,,,Las reglas,"Commitment to college readiness,Individualized learning experience for students,High-quality teaching staff,Commitment to school safety and security",,Mas comunicación ,Mas enfoque a la educación ,Aplicar,Muy buena disipación 
R_um1fbeXvJHz9tEl,EN,El Paso,Mesa Hills,,2nd Grade,1-2 years,Hispanic/Latino,White,Single family in the home,,Myself,,"$75,000 - $99,999",9,5,1,8,2,6,3,7,4,10,11,,"Better curriculum, school safety, student oriented ","Strong academic performance of students,Individualized learning experience for students,High-quality teaching staff,Extracurricular opportunities for students,Commitment to school safety and security",,"Be more strict with student expectations and follow through on rules. It seems students are allowed to break dress code, cwll phone use rules, disrespect teachers and other students. ","Not canceling after school tutoring or extracurricular activities. Tutoring is supposed be weekly but the majority of the time it is canceled and attend only one day a week. Same issue with extracurricular activities, the schedules are not kept they just keep canceling classes. ",Good school ,
R_1DTiFponNUtEir5,EN,Tarrant County,Rise,,6th Grade,1-2 years,Non Hispanic or Latino,Black of African American,Single family in the home,,Other (Please specify),My spouse and I ,"$100,000 - $149,999",10,2,8,9,3,6,5,1,7,4,11,,Lack of support in FWISD,"Strong academic performance of students,Commitment to college readiness,Individualized learning experience for students,High-quality teaching staff,Social emotional learning and growth,Relationship with teachers/staff",,More uniform communication between all staff,Improve Communication Between Teachers & Parents,It is not the typical ISD,
R_2Eo5br8jNVW7Bhi,EN,Jacksonville,River Bluff,,6th Grade,Less than 1 year,Non Hispanic or Latino,"Black of African American,White",Single family in the home,,"Myself,My spouse or student's other parent/guardian/step-parent",,,6,8,5,3,9,10,7,1,2,4,11,,Referred ,"Strong academic performance of students,Commitment to college readiness,Individualized learning experience for students,Social emotional learning and growth",,"Better teacher / admin /  communication , MORE open availability to my principal/admin in a timely manner ",,"Be Assertive in your involvement, it’s YOUR CHILD",…. I’d rather not . And just wait to see the improvements next year . LOOKING FORWARD TO THAT 
R_2zHhzvLQnDfDRR6,ES-ES,Tarrant County,Southeast,,6th Grade,Less than 1 year,Hispanic/Latino,White,Single family in the home,,"Myself,Other (Please specify)",,"$25,000 - $49,999",3,5,2,7,1,6,8,4,10,9,11,,La información que me dieron acerca de ellas,"Strong academic performance of students,Commitment to college readiness,Individualized learning experience for students,High-quality teaching staff,Convenient location/Proximity to home or work,Relationship with teachers/staff,Commitment to school safety and security",,"Creo que me gustaría que hubiera clases de arte por ejemplo musica, aprender a tocar instrumentos ",,Que es una muy buena escuela ,
R_3PLCVn5xjRHZQ67,EN,Tarrant County,Edgecliff,,3rd Grade,3-4 years,Non Hispanic or Latino,Black of African American,Single family in the home,,Myself,,"$75,000 - $99,999",,,,,,,,,,,,,The small ratio to teacher and student ,High-quality teaching staff,,None at this time ,I don’t have any at this time ,It’s a great school and very helpful when needed ,Thank you to the teachers and staff that help with my son
R_2Pp99C0yRCMGbo3,EN,Rio Grande Valley,Tres Lagos,,"4th Grade,6th Grade",5+ years,Hispanic/Latino,White,Single family in the home,,"Myself,My spouse or student's other parent/guardian/step-parent",,"Less than $25,000",1,2,3,4,5,6,7,8,9,10,11,,Myself ,"Strong academic performance of students,Commitment to college readiness,Individualized learning experience for students,High-quality teaching staff,Extracurricular opportunities for students,Social emotional learning and growth,Convenient location/Proximity to home or work,Relationship with teachers/staff,Commitment to school safety and security",,They Couldn't their doing such an amazing job with our childre,Their doing fantastic. I wouldn't change it for any reason ,It's an great school and learning experience ,
R_1FETeLtMbvlsFwo,EN,Austin,Kyle,,8th Grade,3-4 years,Hispanic/Latino,White,Single family in the home,,Myself,,"$100,000 - $149,999",9,5,2,7,1,10,3,4,6,8,11,,The initial advertising of rigorous curriculum coupled with the high structure (ex. uniform) that would focus on education,"Commitment to college readiness,Convenient location/Proximity to home or work",,"For my campus it would be to actually do what was advertise. The amount of fall of on the curriculum, 0 to none social emotional investment, slackness of uniforms, and the traffic direction is horrendous. ",,"Its fine, but I do not recommend",
R_1MWXXbex1R4li8K,EN,San Antonio,South Flores,,4th Grade,5+ years,Hispanic/Latino,White,Single family in the home,,Myself,,"$75,000 - $99,999",1,2,3,7,4,8,9,6,5,10,11,,Que vaya a la universidad,Strong academic performance of students,,"Me gustaría que regresaran a ser como antes que no había excusas, que se siguieran las regla de uniformes etc ",,,
R_3COew2AASd0vF3H,EN,El Paso,Edgemere,,"7th Grade,9th Grade",3-4 years,Hispanic/Latino,,Single family in the home,,"Myself,My spouse or student's other parent/guardian/step-parent",,"$25,000 - $49,999",9,2,6,4,1,8,10,3,5,7,11,,"Safety, security, better curriculum, understanding and caring teachers and staff.","Strong academic performance of students,Commitment to college readiness,Individualized learning experience for students,High-quality teaching staff,Social emotional learning and growth,Relationship with teachers/staff,Commitment to school safety and security",,Little more help with teachers updating powerschool grades more regularly so that student doesnt fall begind by last coule weeks of the quarter and struggle to catch up. ,Having teachers update grades more regularly,To enroll. Best decision Ive made for my kids so far.,"Staff is very friendly, understanding, and caring."
